No.;Time;;Time 1;Time 2;Delay;Total Delay;Rata Rata delay;Delay 1;Delay 2;Jitter;Total Jitter;Rata rata jiter
310;17,076946;;17,076946;17,07715;0,000204;;;-0,005426;0,005306;0,010732;;
311;17,07715;;17,07715;17,08278;0,00563;;;0,005306;-0,000201;-0,005507;;
312;17,08278;;17,08278;17,083104;0,000324;;;-0,000201;0,000324;0,000525;;
313;17,083104;;17,083104;17,083629;0,000525;;;0,000324;-0,001787;-0,002111;;
314;17,083629;;17,083629;17,08383;0,000201;;;-0,001787;0,001668;0,003455;;
315;17,08383;;17,08383;17,085818;0,001988;;;0,001668;-0,000491;-0,002159;;
316;17,085818;;17,085818;17,086138;0,00032;;;-0,000491;0,00063;0,001121;;
317;17,086138;;17,086138;17,086949;0,000811;;;0,00063;-0,001509;-0,002139;;
318;17,086949;;17,086949;17,08713;0,000181;;;-0,001509;0,001522;0,003031;;
319;17,08713;;17,08713;17,08882;0,00169;;;0,001522;-0,014063;-0,015585;;
320;17,08882;;17,08882;17,088988;0,000168;;;-0,014063;0,013899;0,027962;;
321;17,088988;;17,088988;17,103219;0,014231;;;0,013899;-0,010355;-0,024254;;
322;17,103219;;17,103219;17,103551;0,000332;;;-0,010355;0,010685;0,02104;;
323;17,103551;;17,103551;17,114238;0,010687;;;0,010685;-2,00E-06;-0,010687;;
324;17,114238;;17,114238;17,11424;2,00E-06;;;-2,00E-06;2,00E-06;4,00E-06;;
325;17,11424;;17,11424;17,114244;4,00E-06;;;2,00E-06;1,00E-06;-1,00E-06;;
326;17,114244;;17,114244;17,114246;2,00E-06;;;1,00E-06;1,00E-06;-7,11E-15;;
327;17,114246;;17,114246;17,114247;1,00E-06;;;1,00E-06;-1,00E-06;-2,00E-06;;
328;17,114247;;17,114247;17,114247;0;;;-1,00E-06;0;1,00E-06;;
329;17,114247;;17,114247;17,114248;1,00E-06;;;0;-0,000862;-0,000862;;
330;17,114248;;17,114248;17,114249;1,00E-06;;;-0,000862;-6,20E-05;0,0008;;
331;17,114249;;17,114249;17,115112;0,000863;;;-6,20E-05;0,000582;0,000644;;
332;17,115112;;17,115112;17,116037;0,000925;;;0,000582;-0,004213;-0,004795;;
333;17,116037;;17,116037;17,11638;0,000343;;;-0,004213;0,004146;0,008359;;
334;17,11638;;17,11638;17,120936;0,004556;;;0,004146;-0,014755;-0,018901;;
335;17,120936;;17,120936;17,121346;0,00041;;;-0,014755;0,014916;0,029671;;
336;17,121346;;17,121346;17,136511;0,015165;;;0,014916;-0,009351;-0,024267;;
337;17,136511;;17,136511;17,13676;0,000249;;;-0,009351;0,00384;0,013191;;
338;17,13676;;17,13676;17,14636;0,0096;;;0,00384;-0,016067;-0,019907;;
339;17,14636;;17,14636;17,15212;0,00576;;;-0,016067;0,016088;0,032155;;
340;17,15212;;17,15212;17,173947;0,021827;;;0,016088;0,005737;-0,010351;;
341;17,173947;;17,173947;17,179686;0,005739;;;0,005737;-0,012767;-0,018504;;
342;17,179686;;17,179686;17,179688;2,00E-06;;;-0,012767;0,012377;0,025144;;
343;17,179688;;17,179688;17,192457;0,012769;;;0,012377;-0,003257;-0,015634;;
344;17,192457;;17,192457;17,192849;0,000392;;;-0,003257;-0,002678;0,000579;;
345;17,192849;;17,192849;17,196498;0,003649;;;-0,002678;0,005945;0,008623;;
346;17,196498;;17,196498;17,202825;0,006327;;;0,005945;-5,70E-05;-0,006002;;
347;17,202825;;17,202825;17,203207;0,000382;;;-5,70E-05;-0,003812;-0,003755;;
348;17,203207;;17,203207;17,203646;0,000439;;;-0,003812;0,003898;0,00771;;
349;17,203646;;17,203646;17,207897;0,004251;;;0,003898;-0,01127;-0,015168;;
350;17,207897;;17,207897;17,20825;0,000353;;;-0,01127;0,010923;0,022193;;
351;17,20825;;17,20825;17,219873;0,011623;;;0,010923;-0,004058;-0,014981;;
352;17,219873;;17,219873;17,220573;0,0007;;;-0,004058;0,004757;0,008815;;
353;17,220573;;17,220573;17,225331;0,004758;;;0,004757;-0,001111;-0,005868;;
354;17,225331;;17,225331;17,225332;1,00E-06;;;-0,001111;-0,001165;-5,40E-05;;
355;17,225332;;17,225332;17,226444;0,001112;;;-0,001165;0,001839;0,003004;;
356;17,226444;;17,226444;17,228721;0,002277;;;0,001839;1,10E-05;-0,001828;;
357;17,228721;;17,228721;17,229159;0,000438;;;1,10E-05;-0,001236;-0,001247;;
358;17,229159;;17,229159;17,229586;0,000427;;;-0,001236;-7,80E-05;0,001158;;
359;17,229586;;17,229586;17,231249;0,001663;;;-7,80E-05;0,001508;0,001586;;
360;17,231249;;17,231249;17,23299;0,001741;;;0,001508;9,80E-05;-0,00141;;
361;17,23299;;17,23299;17,233223;0,000233;;;9,80E-05;-0,000176;-0,000274;;
362;17,233223;;17,233223;17,233358;0,000135;;;-0,000176;-1,40E-05;0,000162;;
363;17,233358;;17,233358;17,233669;0,000311;;;-1,40E-05;-0,000577;-0,000563;;
364;17,233669;;17,233669;17,233994;0,000325;;;-0,000577;-0,000414;0,000163;;
365;17,233994;;17,233994;17,234896;0,000902;;;-0,000414;-0,000377;3,70E-05;;
366;17,234896;;17,234896;17,236212;0,001316;;;-0,000377;0,001283;0,00166;;
367;17,236212;;17,236212;17,237905;0,001693;;;0,001283;-0,000964;-0,002247;;
368;17,237905;;17,237905;17,238315;0,00041;;;-0,000964;-0,002469;-0,001505;;
369;17,238315;;17,238315;17,239689;0,001374;;;-0,002469;-0,004873;-0,002404;;
370;17,239689;;17,239689;17,243532;0,003843;;;-0,004873;0,008154;0,013027;;
371;17,243532;;17,243532;17,252248;0,008716;;;0,008154;0,000557;-0,007597;;
372;17,252248;;17,252248;17,25281;0,000562;;;0,000557;4,00E-06;-0,000553;;
373;17,25281;;17,25281;17,252815;5,00E-06;;;4,00E-06;0;-4,00E-06;;
374;17,252815;;17,252815;17,252816;1,00E-06;;;0;-0,000608;-0,000608;;
375;17,252816;;17,252816;17,252817;1,00E-06;;;-0,000608;-0,000289;0,000319;;
376;17,252817;;17,252817;17,253426;0,000609;;;-0,000289;0,000643;0,000932;;
377;17,253426;;17,253426;17,254324;0,000898;;;0,000643;-0,001584;-0,002227;;
378;17,254324;;17,254324;17,254579;0,000255;;;-0,001584;0,001838;0,003422;;
379;17,254579;;17,254579;17,256418;0,001839;;;0,001838;-0,000408;-0,002246;;
380;17,256418;;17,256418;17,256419;1,00E-06;;;-0,000408;-0,001621;-0,001213;;
381;17,256419;;17,256419;17,256828;0,000409;;;-0,001621;0,001841;0,003462;;
382;17,256828;;17,256828;17,258858;0,00203;;;0,001841;-0,000205;-0,002046;;
383;17,258858;;17,258858;17,259047;0,000189;;;-0,000205;-0,000424;-0,000219;;
384;17,259047;;17,259047;17,259441;0,000394;;;-0,000424;0,000647;0,001071;;
385;17,259441;;17,259441;17,260259;0,000818;;;0,000647;0,00017;-0,000477;;
386;17,260259;;17,260259;17,26043;0,000171;;;0,00017;-0,000471;-0,000641;;
387;17,26043;;17,26043;17,260431;1,00E-06;;;-0,000471;0,000311;0,000782;;
388;17,260431;;17,260431;17,260903;0,000472;;;0,000311;-0,00383;-0,004141;;
389;17,260903;;17,260903;17,261064;0,000161;;;-0,00383;-0,000232;0,003598;;
390;17,261064;;17,261064;17,265055;0,003991;;;-0,000232;0,003971;0,004203;;
391;17,265055;;17,265055;17,269278;0,004223;;;0,003971;0,000251;-0,00372;;
392;17,269278;;17,269278;17,26953;0,000252;;;0,000251;-0,000365;-0,000616;;
393;17,26953;;17,26953;17,269531;1,00E-06;;;-0,000365;-0,000272;9,30E-05;;
394;17,269531;;17,269531;17,269897;0,000366;;;-0,000272;0,000633;0,000905;;
395;17,269897;;17,269897;17,270535;0,000638;;;0,000633;-0,000159;-0,000792;;
396;17,270535;;17,270535;17,27054;5,00E-06;;;-0,000159;0,000162;0,000321;;
397;17,27054;;17,27054;17,270704;0,000164;;;0,000162;-0,00012;-0,000282;;
398;17,270704;;17,270704;17,270706;2,00E-06;;;-0,00012;-2,30E-05;9,70E-05;;
399;17,270706;;17,270706;17,270828;0,000122;;;-2,30E-05;-0,000662;-0,000639;;
400;17,270828;;17,270828;17,270973;0,000145;;;-0,000662;0,000536;0,001198;;
401;17,270973;;17,270973;17,27178;0,000807;;;0,000536;-0,000659;-0,001195;;
402;17,27178;;17,27178;17,272051;0,000271;;;-0,000659;-0,012915;-0,012256;;
403;17,272051;;17,272051;17,272981;0,00093;;;-0,012915;0,013346;0,026261;;
404;17,272981;;17,272981;17,286826;0,013845;;;0,013346;-0,006131;-0,019477;;
405;17,286826;;17,286826;17,287325;0,000499;;;-0,006131;0,006627;0,012758;;
406;17,287325;;17,287325;17,293955;0,00663;;;0,006627;2,00E-06;-0,006625;;
407;17,293955;;17,293955;17,293958;3,00E-06;;;2,00E-06;3,55E-15;-2,00E-06;;
408;17,293958;;17,293958;17,293959;1,00E-06;;;3,55E-15;-3,55E-15;-7,11E-15;;
409;17,293959;;17,293959;17,29396;1,00E-06;;;-3,55E-15;0;3,55E-15;;
410;17,29396;;17,29396;17,293961;1,00E-06;;;0;-0,000626;-0,000626;;
411;17,293961;;17,293961;17,293962;1,00E-06;;;-0,000626;-0,004278;-0,003652;;
412;17,293962;;17,293962;17,294589;0,000627;;;-0,004278;0,004903;0,009181;;
413;17,294589;;17,294589;17,299494;0,004905;;;0,004903;3,55E-15;-0,004903;;
414;17,299494;;17,299494;17,299496;2,00E-06;;;3,55E-15;-0,000541;-0,000541;;
415;17,299496;;17,299496;17,299498;2,00E-06;;;-0,000541;-0,006366;-0,005825;;
416;17,299498;;17,299498;17,300041;0,000543;;;-0,006366;0,006907;0,013273;;
417;17,300041;;17,300041;17,30695;0,006909;;;0,006907;1,00E-06;-0,006906;;
418;17,30695;;17,30695;17,306952;2,00E-06;;;1,00E-06;0;-1,00E-06;;
419;17,306952;;17,306952;17,306953;1,00E-06;;;0;3,55E-15;3,55E-15;;
420;17,306953;;17,306953;17,306954;1,00E-06;;;3,55E-15;-0,000659;-0,000659;;
421;17,306954;;17,306954;17,306955;1,00E-06;;;-0,000659;-0,006549;-0,00589;;
422;17,306955;;17,306955;17,307615;0,00066;;;-0,006549;0,007207;0,013756;;
423;17,307615;;17,307615;17,314824;0,007209;;;0,007207;-0,000412;-0,007619;;
424;17,314824;;17,314824;17,314826;2,00E-06;;;-0,000412;-0,004948;-0,004536;;
425;17,314826;;17,314826;17,31524;0,000414;;;-0,004948;0,005154;0,010102;;
426;17,31524;;17,31524;17,320602;0,005362;;;0,005154;-0,001964;-0,007118;;
427;17,320602;;17,320602;17,32081;0,000208;;;-0,001964;0,00217;0,004134;;
428;17,32081;;17,32081;17,322982;0,002172;;;0,00217;1,00E-06;-0,002169;;
429;17,322982;;17,322982;17,322984;2,00E-06;;;1,00E-06;-3,55E-15;-1,00E-06;;
430;17,322984;;17,322984;17,322985;1,00E-06;;;-3,55E-15;0;3,55E-15;;
431;17,322985;;17,322985;17,322986;1,00E-06;;;0;3,55E-15;3,55E-15;;
432;17,322986;;17,322986;17,322987;1,00E-06;;;3,55E-15;-0,000606;-0,000606;;
433;17,322987;;17,322987;17,322988;1,00E-06;;;-0,000606;-0,000873;-0,000267;;
434;17,322988;;17,322988;17,323595;0,000607;;;-0,000873;-0,008609;-0,007736;;
435;17,323595;;17,323595;17,325075;0,00148;;;-0,008609;0,010088;0,018697;;
436;17,325075;;17,325075;17,335164;0,010089;;;0,010088;0;-0,010088;;
437;17,335164;;17,335164;17,335165;1,00E-06;;;0;3,55E-15;3,55E-15;;
438;17,335165;;17,335165;17,335166;1,00E-06;;;3,55E-15;1,00E-06;1,00E-06;;
439;17,335166;;17,335166;17,335167;1,00E-06;;;1,00E-06;-1,00E-06;-2,00E-06;;
440;17,335167;;17,335167;17,335167;0;;;-1,00E-06;0;1,00E-06;;
441;17,335167;;17,335167;17,335168;1,00E-06;;;0;0;0;;
442;17,335168;;17,335168;17,335169;1,00E-06;;;0;3,55E-15;3,55E-15;;
443;17,335169;;17,335169;17,33517;1,00E-06;;;3,55E-15;-0,000204;-0,000204;;
444;17,33517;;17,33517;17,335171;1,00E-06;;;-0,000204;-0,00089;-0,000686;;
445;17,335171;;17,335171;17,335376;0,000205;;;-0,00089;0,00087;0,00176;;
446;17,335376;;17,335376;17,336471;0,001095;;;0,00087;7,30E-05;-0,000797;;
447;17,336471;;17,336471;17,336696;0,000225;;;7,30E-05;-0,003921;-0,003994;;
448;17,336696;;17,336696;17,336848;0,000152;;;-0,003921;0,004072;0,007993;;
449;17,336848;;17,336848;17,340921;0,004073;;;0,004072;-0,004631;-0,008703;;
450;17,340921;;17,340921;17,340922;1,00E-06;;;-0,004631;0,002356;0,006987;;
451;17,340922;;17,340922;17,345554;0,004632;;;0,002356;0,001937;-0,000419;;
452;17,345554;;17,345554;17,34783;0,002276;;;0,001937;0,000335;-0,001602;;
453;17,34783;;17,34783;17,348169;0,000339;;;0,000335;2,00E-06;-0,000333;;
454;17,348169;;17,348169;17,348173;4,00E-06;;;2,00E-06;1,00E-06;-1,00E-06;;
455;17,348173;;17,348173;17,348175;2,00E-06;;;1,00E-06;-0,000417;-0,000418;;
456;17,348175;;17,348175;17,348176;1,00E-06;;;-0,000417;-0,001471;-0,001054;;
457;17,348176;;17,348176;17,348594;0,000418;;;-0,001471;0,001866;0,003337;;
458;17,348594;;17,348594;17,350483;0,001889;;;0,001866;-0,000401;-0,002267;;
459;17,350483;;17,350483;17,350506;2,30E-05;;;-0,000401;-0,003768;-0,003367;;
460;17,350506;;17,350506;17,35093;0,000424;;;-0,003768;0,004189;0,007957;;
461;17,35093;;17,35093;17,355122;0,004192;;;0,004189;-0,000428;-0,004617;;
462;17,355122;;17,355122;17,355125;3,00E-06;;;-0,000428;-8,00E-05;0,000348;;
463;17,355125;;17,355125;17,355556;0,000431;;;-8,00E-05;0,000506;0,000586;;
464;17,355556;;17,355556;17,356067;0,000511;;;0,000506;-0,001593;-0,002099;;
465;17,356067;;17,356067;17,356072;5,00E-06;;;-0,001593;0,000676;0,002269;;
466;17,356072;;17,356072;17,35767;0,001598;;;0,000676;-0,003626;-0,004302;;
467;17,35767;;17,35767;17,358592;0,000922;;;-0,003626;0,002851;0,006477;;
468;17,358592;;17,358592;17,36314;0,004548;;;0,002851;-0,0029;-0,005751;;
469;17,36314;;17,36314;17,364837;0,001697;;;-0,0029;0,004596;0,007496;;
470;17,364837;;17,364837;17,369434;0,004597;;;0,004596;0;-0,004596;;
471;17,369434;;17,369434;17,369435;1,00E-06;;;0;-3,00E-06;-3,00E-06;;
472;17,369435;;17,369435;17,369436;1,00E-06;;;-3,00E-06;-0,000483;-0,00048;;
473;17,369436;;17,369436;17,36944;4,00E-06;;;-0,000483;-0,000131;0,000352;;
474;17,36944;;17,36944;17,369927;0,000487;;;-0,000131;0,000403;0,000534;;
475;17,369927;;17,369927;17,370545;0,000618;;;0,000403;5,20E-05;-0,000351;;
476;17,370545;;17,370545;17,37076;0,000215;;;5,20E-05;-0,000155;-0,000207;;
477;17,37076;;17,37076;17,370923;0,000163;;;-0,000155;-0,000299;-0,000144;;
478;17,370923;;17,370923;17,371241;0,000318;;;-0,000299;-0,001453;-0,001154;;
479;17,371241;;17,371241;17,371858;0,000617;;;-0,001453;0,002069;0,003522;;
480;17,371858;;17,371858;17,373928;0,00207;;;0,002069;-0,000454;-0,002523;;
481;17,373928;;17,373928;17,373929;1,00E-06;;;-0,000454;-0,001012;-0,000558;;
482;17,373929;;17,373929;17,374384;0,000455;;;-0,001012;-0,003749;-0,002737;;
483;17,374384;;17,374384;17,375851;0,001467;;;-0,003749;0,005214;0,008963;;
484;17,375851;;17,375851;17,381067;0,005216;;;0,005214;1,00E-06;-0,005213;;
485;17,381067;;17,381067;17,381069;2,00E-06;;;1,00E-06;-0,000648;-0,000649;;
486;17,381069;;17,381069;17,38107;1,00E-06;;;-0,000648;-0,003626;-0,002978;;
487;17,38107;;17,38107;17,381719;0,000649;;;-0,003626;0,003897;0,007523;;
488;17,381719;;17,381719;17,385994;0,004275;;;0,003897;-0,002705;-0,006602;;
489;17,385994;;17,385994;17,386372;0,000378;;;-0,002705;0,00195;0,004655;;
490;17,386372;;17,386372;17,389455;0,003083;;;0,00195;0,001129;-0,000821;;
491;17,389455;;17,389455;17,390588;0,001133;;;0,001129;-0,00041;-0,001539;;
492;17,390588;;17,390588;17,390592;4,00E-06;;;-0,00041;-0,004502;-0,004092;;
493;17,390592;;17,390592;17,391006;0,000414;;;-0,004502;0,003717;0,008219;;
494;17,391006;;17,391006;17,395922;0,004916;;;0,003717;0,001198;-0,002519;;
495;17,395922;;17,395922;17,397121;0,001199;;;0,001198;-0,000439;-0,001637;;
496;17,397121;;17,397121;17,397122;1,00E-06;;;-0,000439;-0,014607;-0,014168;;
497;17,397122;;17,397122;17,397562;0,00044;;;-0,014607;0,014544;0,029151;;
498;17,397562;;17,397562;17,412609;0,015047;;;0,014544;-0,000689;-0,015233;;
499;17,412609;;17,412609;17,413112;0,000503;;;-0,000689;0,00119;0,001879;;
500;17,413112;;17,413112;17,414304;0,001192;;;0,00119;1,00E-06;-0,001189;;
501;17,414304;;17,414304;17,414306;2,00E-06;;;1,00E-06;3,55E-15;-1,00E-06;;
502;17,414306;;17,414306;17,414307;1,00E-06;;;3,55E-15;-0,000545;-0,000545;;
503;17,414307;;17,414307;17,414308;1,00E-06;;;-0,000545;-0,005703;-0,005158;;
504;17,414308;;17,414308;17,414854;0,000546;;;-0,005703;0,006247;0,01195;;
505;17,414854;;17,414854;17,421103;0,006249;;;0,006247;-0,000743;-0,00699;;
506;17,421103;;17,421103;17,421105;2,00E-06;;;-0,000743;-0,008719;-0,007976;;
507;17,421105;;17,421105;17,42185;0,000745;;;-0,008719;0,00946;0,018179;;
508;17,42185;;17,42185;17,431314;0,009464;;;0,00946;3,00E-06;-0,009457;;
509;17,431314;;17,431314;17,431318;4,00E-06;;;3,00E-06;-1,00E-06;-4,00E-06;;
510;17,431318;;17,431318;17,431319;1,00E-06;;;-1,00E-06;-0,000503;-0,000502;;
511;17,431319;;17,431319;17,431321;2,00E-06;;;-0,000503;1,00E-05;0,000513;;
512;17,431321;;17,431321;17,431826;0,000505;;;1,00E-05;-0,002349;-0,002359;;
513;17,431826;;17,431826;17,432321;0,000495;;;-0,002349;0,002842;0,005191;;
514;17,432321;;17,432321;17,435165;0,002844;;;0,002842;-0,000448;-0,00329;;
515;17,435165;;17,435165;17,435167;2,00E-06;;;-0,000448;-0,000202;0,000246;;
516;17,435167;;17,435167;17,435617;0,00045;;;-0,000202;0,000647;0,000849;;
517;17,435617;;17,435617;17,436269;0,000652;;;0,000647;-0,000482;-0,001129;;
518;17,436269;;17,436269;17,436274;5,00E-06;;;-0,000482;-0,000663;-0,000181;;
519;17,436274;;17,436274;17,436761;0,000487;;;-0,000663;-0,000248;0,000415;;
520;17,436761;;17,436761;17,437911;0,00115;;;-0,000248;0,001018;0,001266;;
521;17,437911;;17,437911;17,439309;0,001398;;;0,001018;-0,009319;-0,010337;;
522;17,439309;;17,439309;17,439689;0,00038;;;-0,009319;0,009304;0,018623;;
523;17,439689;;17,439689;17,449388;0,009699;;;0,009304;-0,005354;-0,014658;;
524;17,449388;;17,449388;17,449783;0,000395;;;-0,005354;0,005528;0,010882;;
525;17,449783;;17,449783;17,455532;0,005749;;;0,005528;0,000219;-0,005309;;
526;17,455532;;17,455532;17,455753;0,000221;;;0,000219;-2,00E-06;-0,000221;;
527;17,455753;;17,455753;17,455755;2,00E-06;;;-2,00E-06;3,00E-06;5,00E-06;;
528;17,455755;;17,455755;17,455759;4,00E-06;;;3,00E-06;3,55E-15;-3,00E-06;;
529;17,455759;;17,455759;17,45576;1,00E-06;;;3,55E-15;-0,000305;-0,000305;;
530;17,45576;;17,45576;17,455761;1,00E-06;;;-0,000305;-3,10E-05;0,000274;;
531;17,455761;;17,455761;17,456067;0,000306;;;-3,10E-05;-7,60E-05;-4,50E-05;;
532;17,456067;;17,456067;17,456404;0,000337;;;-7,60E-05;-0,004303;-0,004227;;
533;17,456404;;17,456404;17,456817;0,000413;;;-0,004303;0,004715;0,009018;;
534;17,456817;;17,456817;17,461533;0,004716;;;0,004715;-0,000554;-0,005269;;
535;17,461533;;17,461533;17,461534;1,00E-06;;;-0,000554;9,60E-05;0,00065;;
536;17,461534;;17,461534;17,462089;0,000555;;;9,60E-05;5,30E-05;-4,30E-05;;
537;17,462089;;17,462089;17,462548;0,000459;;;5,30E-05;-0,002161;-0,002214;;
538;17,462548;;17,462548;17,462954;0,000406;;;-0,002161;0,00185;0,004011;;
539;17,462954;;17,462954;17,465521;0,002567;;;0,00185;0,000242;-0,001608;;
540;17,465521;;17,465521;17,466238;0,000717;;;0,000242;-0,00557;-0,005812;;
541;17,466238;;17,466238;17,466713;0,000475;;;-0,00557;0,005523;0,011093;;
542;17,466713;;17,466713;17,472758;0,006045;;;0,005523;0,000259;-0,005264;;
543;17,472758;;17,472758;17,47328;0,000522;;;0,000259;-0,001027;-0,001286;;
544;17,47328;;17,47328;17,473543;0,000263;;;-0,001027;-0,001844;-0,000817;;
545;17,473543;;17,473543;17,474833;0,00129;;;-0,001844;0,002829;0,004673;;
546;17,474833;;17,474833;17,477967;0,003134;;;0,002829;-0,003554;-0,006383;;
547;17,477967;;17,477967;17,478272;0,000305;;;-0,003554;0,003613;0,007167;;
548;17,478272;;17,478272;17,482131;0,003859;;;0,003613;-0,013091;-0,016704;;
549;17,482131;;17,482131;17,482377;0,000246;;;-0,013091;0,010666;0,023757;;
550;17,482377;;17,482377;17,495714;0,013337;;;0,010666;0,00267;-0,007996;;
551;17,495714;;17,495714;17,498385;0,002671;;;0,00267;-3,00E-06;-0,002673;;
552;17,498385;;17,498385;17,498386;1,00E-06;;;-3,00E-06;3,00E-06;6,00E-06;;
553;17,498386;;17,498386;17,49839;4,00E-06;;;3,00E-06;3,55E-15;-3,00E-06;;
554;17,49839;;17,49839;17,498391;1,00E-06;;;3,55E-15;1,00E-06;1,00E-06;;
555;17,498391;;17,498391;17,498392;1,00E-06;;;1,00E-06;-0,000221;-0,000222;;
556;17,498392;;17,498392;17,498392;0;;;-0,000221;-0,000139;8,20E-05;;
557;17,498392;;17,498392;17,498613;0,000221;;;-0,000139;-0,000181;-4,20E-05;;
558;17,498613;;17,498613;17,498973;0,00036;;;-0,000181;-0,007555;-0,007374;;
559;17,498973;;17,498973;17,499514;0,000541;;;-0,007555;0,001777;0,009332;;
560;17,499514;;17,499514;17,50761;0,008096;;;0,001777;0,006318;0,004541;;
561;17,50761;;17,50761;17,513929;0,006319;;;0,006318;-3,55E-15;-0,006318;;
562;17,513929;;17,513929;17,51393;1,00E-06;;;-3,55E-15;0;3,55E-15;;
563;17,51393;;17,51393;17,513931;1,00E-06;;;0;-0,000255;-0,000255;;
564;17,513931;;17,513931;17,513932;1,00E-06;;;-0,000255;5,60E-05;0,000311;;
565;17,513932;;17,513932;17,514188;0,000256;;;5,60E-05;-0,0003;-0,000356;;
566;17,514188;;17,514188;17,514388;0,0002;;;-0,0003;-0,001815;-0,001515;;
567;17,514388;;17,514388;17,514888;0,0005;;;-0,001815;0,00231;0,004125;;
568;17,514888;;17,514888;17,517203;0,002315;;;0,00231;3,00E-06;-0,002307;;
569;17,517203;;17,517203;17,517208;5,00E-06;;;3,00E-06;1,00E-06;-2,00E-06;;
570;17,517208;;17,517208;17,51721;2,00E-06;;;1,00E-06;-0,000137;-0,000138;;
571;17,51721;;17,51721;17,517211;1,00E-06;;;-0,000137;-0,00215;-0,002013;;
572;17,517211;;17,517211;17,517349;0,000138;;;-0,00215;0,002286;0,004436;;
573;17,517349;;17,517349;17,519637;0,002288;;;0,002286;1,00E-06;-0,002285;;
574;17,519637;;17,519637;17,519639;2,00E-06;;;1,00E-06;-3,55E-15;-1,00E-06;;
575;17,519639;;17,519639;17,51964;1,00E-06;;;-3,55E-15;0;3,55E-15;;
576;17,51964;;17,51964;17,519641;1,00E-06;;;0;3,55E-15;3,55E-15;;
577;17,519641;;17,519641;17,519642;1,00E-06;;;3,55E-15;-0,000118;-0,000118;;
578;17,519642;;17,519642;17,519643;1,00E-06;;;-0,000118;1,60E-05;0,000134;;
579;17,519643;;17,519643;17,519762;0,000119;;;1,60E-05;4,70E-05;3,10E-05;;
580;17,519762;;17,519762;17,519865;0,000103;;;4,70E-05;-0,002619;-0,002666;;
581;17,519865;;17,519865;17,519921;5,60E-05;;;-0,002619;0,002674;0,005293;;
582;17,519921;;17,519921;17,522596;0,002675;;;0,002674;-0,000355;-0,003029;;
583;17,522596;;17,522596;17,522597;1,00E-06;;;-0,000355;-0,000824;-0,000469;;
584;17,522597;;17,522597;17,522953;0,000356;;;-0,000824;-0,000862;-3,80E-05;;
585;17,522953;;17,522953;17,524133;0,00118;;;-0,000862;-0,000108;0,000754;;
586;17,524133;;17,524133;17,526175;0,002042;;;-0,000108;0,001677;0,001785;;
587;17,526175;;17,526175;17,528325;0,00215;;;0,001677;0,000281;-0,001396;;
588;17,528325;;17,528325;17,528798;0,000473;;;0,000281;-0,001795;-0,002076;;
589;17,528798;;17,528798;17,52899;0,000192;;;-0,001795;0,001984;0,003779;;
590;17,52899;;17,52899;17,530977;0,001987;;;0,001984;-0,001934;-0,003918;;
591;17,530977;;17,530977;17,53098;3,00E-06;;;-0,001934;0,001935;0,003869;;
